#SRC:M87,DATE(MJD):57853,FREQ:227.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
02.16805547,AP,AZ,1893517440.0000,-4892490240.0000,0.14606993,-170.8583,0.04750490
02.16805547,AZ,LM,-36180476.0000,1238952064.0000,0.17198826,44.6763,0.06134303
02.16805547,AZ,PV,-6213878784.0000,-5830074.0000,0.06442379,-36.2539,0.04550215
02.16805547,LM,PV,-6177687040.0000,-1244738432.0000,0.06080512,-32.0775,0.03265816
02.17083335,AA,PV,-4318907392.0000,-4900615168.0000,0.14310866,-128.7433,0.00374070
02.17083335,AA,AZ,1895918336.0000,-4893830144.0000,0.15166969,73.4699,0.00673320
02.17083335,AA,AP,637730.8750,-1634560.2500,1.17006039,-130.4314,0.00333228
02.17083335,AA,LM,1858980608.0000,-3654882048.0000,0.01418077,31.0248,0.00454978
02.17083335,AP,LM,1858355584.0000,-3653243648.0000,0.01069766,-65.2197,0.03045323
02.17083335,AP,PV,-4319569920.0000,-4898959872.0000,0.13568791,5.3597,0.02344071
02.17083335,AP,AZ,1895277056.0000,-4892196352.0000,0.18882602,167.9560,0.04318677
02.17083335,AZ,LM,-36976292.0000,1238946176.0000,0.07684870,178.1447,0.06173120
02.17083335,AZ,PV,-6214864384.0000,-6810936.5000,0.19496858,-80.0390,0.04549485
02.17083335,LM,PV,-6177889280.0000,-1245731968.0000,0.05560058,-143.2556,0.03008834
02.17361104,AA,PV,-4318115840.0000,-4901283840.0000,0.13616601,-130.8501,0.00338476
02.17361104,AA,AZ,1897712640.0000,-4893530112.0000,0.14124179,70.1853,0.00622913
02.17361104,AA,LM,1859980928.0000,-3654589184.0000,0.02801772,24.1233,0.00438692
02.17361104,AA,AP,637307.6875,-1634460.5000,1.16998130,-130.4078,0.00335102
02.17361104,AP,AZ,1897030912.0000,-4891902976.0000,0.20781739,-153.5457,0.05032383
02.17361104,AP,PV,-4318714368.0000,-4899682304.0000,0.12782064,-10.0006,0.02547351
02.17361104,AP,LM,1859371264.0000,-3652946432.0000,0.03063017,153.9163,0.03381565
02.17361104,AZ,LM,-37729464.0000,1238940544.0000,0.17652254,-40.3698,0.05893056
02.17361104,AZ,PV,-6215825408.0000,-7771092.5000,0.11139176,-65.2587,0.04452995
02.17361104,LM,PV,-6178083328.0000,-1246700288.0000,0.05337190,-85.9643,0.03133820
02.17638892,AA,AP,636874.3125,-1634358.5000,1.17007448,-130.3173,0.00387832
02.17638892,AA,LM,1860995328.0000,-3654291712.0000,0.02741908,27.9517,0.00544737
02.17638892,AA,AZ,1899489152.0000,-4893232128.0000,0.15242259,69.5419,0.00724995
02.17638892,AA,PV,-4317355008.0000,-4901924864.0000,0.14827722,-129.2196,0.00386768
02.17638892,AP,PV,-4317940736.0000,-4900333568.0000,0.15939306,-6.3634,0.02263599
02.17638892,AP,LM,1860320128.0000,-3652668416.0000,0.03484437,38.4772,0.03058891
02.17638892,AP,AZ,1898857088.0000,-4891597312.0000,0.12992012,178.3803,0.04158087
02.17638892,AZ,PV,-6216805376.0000,-8753068.0000,0.12810744,-36.1340,0.04759686
02.17638892,AZ,LM,-38502852.0000,1238934656.0000,0.08847175,-56.8110,0.06136954
02.17638892,LM,PV,-6178278912.0000,-1247692288.0000,0.03440330,-83.3653,0.03339363
02.17916662,AA,AP,636463.0625,-1634261.8750,1.17003674,-130.2993,0.00340527
02.17916662,AA,AZ,1901283200.0000,-4892931072.0000,0.14505968,71.9730,0.00635425
02.17916662,AA,LM,1861958656.0000,-3654008576.0000,0.01285472,-2.8024,0.00466114
02.17916662,AA,PV,-4316502528.0000,-4902640640.0000,0.13509133,-129.3984,0.00331424
02.17916662,AP,PV,-4317125632.0000,-4901017600.0000,0.12669730,-20.3446,0.02488653
02.17916662,AP,AZ,1900637184.0000,-4891298816.0000,0.14706014,-153.1761,0.04680002
02.17916662,AP,LM,1861322112.0000,-3652374272.0000,0.05504131,100.0948,0.03287752
02.17916662,AZ,LM,-39301424.0000,1238928384.0000,0.05336223,-41.1965,0.06397351
02.17916662,AZ,PV,-6217740288.0000,-9693964.0000,0.08521735,-33.5181,0.04451592
02.17916662,LM,PV,-6178462208.0000,-1248637696.0000,0.03321514,162.1181,0.03563399
02.18194449,AA,AP,636039.4375,-1634162.3750,1.17006362,-130.2322,0.00374614
02.18194449,AA,AZ,1903064576.0000,-4892631552.0000,0.13404856,70.4530,0.00585952
02.18194449,AA,LM,1862926848.0000,-3653723904.0000,0.02264368,24.1947,0.00438085
