#SRC:M87,DATE(MJD):57848,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
00.79861110,AA,LM,1098150400.0000,-3831850752.0000,0.01231353,-128.9579,0.00574993
00.79861110,AA,PV,-4407163904.0000,-4517061120.0000,0.14722989,7.9955,0.00505897
00.79861110,AP,LM,1097348608.0000,-3830126336.0000,0.04267167,-129.2883,0.03477681
00.79861110,AP,PV,-4407972864.0000,-4515315200.0000,0.15400400,-40.2032,0.03061745
00.79861110,LM,PV,-5505250816.0000,-685185088.0000,0.04479194,-75.6674,0.03436273
00.80138889,AA,LM,1099542400.0000,-3831690496.0000,0.01687424,-113.2465,0.00485492
00.80138889,AA,PV,-4407809536.0000,-4517753344.0000,0.11323541,8.2984,0.00427990
00.80138889,AA,AP,832745.3750,-1720705.3750,1.11982238,58.6771,0.00522134
00.80138889,AP,PV,-4408625152.0000,-4516014592.0000,0.11269253,-69.8234,0.04210897
00.80138889,AP,LM,1098852992.0000,-3829953280.0000,0.05809943,87.7457,0.04670749
00.80138889,LM,PV,-5507500032.0000,-686091648.0000,0.04264659,179.4661,0.03434987
00.80416667,AA,PV,-4408430592.0000,-4518422528.0000,0.12947863,4.3139,0.00486734
00.80416667,AA,AP,832556.8750,-1720571.2500,1.11966964,58.6974,0.00554683
00.80416667,AA,LM,1101146752.0000,-3831505664.0000,0.01128463,-110.2607,0.00526717
00.80416667,AP,PV,-4409261568.0000,-4516699648.0000,0.13161013,-60.1996,0.03534486
00.80416667,AP,LM,1100306432.0000,-3829786112.0000,0.04153391,123.5082,0.03843982
00.80416667,LM,PV,-5509671936.0000,-686968576.0000,0.05061843,-53.0643,0.03507416
00.80694446,AA,LM,1102672256.0000,-3831329536.0000,0.03104792,-107.5899,0.00546093
00.80694446,AA,AP,832380.1250,-1720445.8750,1.11983029,58.7204,0.00519057
00.80694446,AA,PV,-4409094656.0000,-4519139840.0000,0.13399409,6.1263,0.00450990
00.80694446,AP,LM,1101789568.0000,-3829614848.0000,0.03733546,64.7561,0.03939716
00.80694446,AP,PV,-4409919488.0000,-4517411328.0000,0.14529039,-70.6658,0.03406825
00.80694446,LM,PV,-5511785472.0000,-687823424.0000,0.08832940,-106.1768,0.03424827
00.80972224,AA,LM,1104151168.0000,-3831158528.0000,0.02865741,-121.5375,0.00527176
00.80972224,AA,PV,-4409734656.0000,-4519833600.0000,0.11802410,6.6584,0.00466383
00.80972224,AA,AP,832191.4375,-1720312.3750,1.11965140,58.8045,0.00532001
00.80972224,AP,LM,1103267072.0000,-3829444352.0000,0.03088194,-117.6712,0.03979849
00.80972224,AP,PV,-4410561024.0000,-4518107136.0000,0.12012316,-39.5431,0.03449229
00.80972224,LM,PV,-5513825280.0000,-688650048.0000,0.08486093,179.2688,0.03418294
00.81250003,AA,PV,-4410343936.0000,-4520497664.0000,0.10242316,10.0339,0.00370925
00.81250003,AA,LM,1105593088.0000,-3830991360.0000,0.01392866,-127.0039,0.00408775
00.81250003,AA,AP,832010.0000,-1720184.3750,1.11979692,58.7891,0.00526473
00.81250003,AP,PV,-4411156992.0000,-4518756352.0000,0.10090708,-65.9564,0.04791597
00.81250003,AP,LM,1104788096.0000,-3829268224.0000,0.05960737,160.8483,0.05286515
00.81250003,LM,PV,-5515933184.0000,-689505472.0000,0.05961676,-155.6003,0.03414046
00.81527781,AA,PV,-4410978304.0000,-4521190912.0000,0.13539609,6.1316,0.00486722
00.81527781,AA,AP,831822.5000,-1720052.3750,1.11956646,58.8691,0.00525577
00.81527781,AA,LM,1107078016.0000,-3830819072.0000,0.02881539,-110.0800,0.00536625
00.81527781,AP,LM,1106242048.0000,-3829099520.0000,0.02530787,-53.7274,0.03841159
00.81527781,AP,PV,-4411820544.0000,-4519481856.0000,0.14315666,-80.6665,0.03262497
00.81527781,LM,PV,-5518078464.0000,-690377792.0000,0.06752225,-156.2739,0.03411798
00.81805560,AA,PV,-4411644416.0000,-4521921536.0000,0.14010213,6.2058,0.00575736
