#SRC:M87,DATE(MJD):57854,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
00.53472224,AA,PV,-4434611200.0000,-4549262336.0000,0.12308612,13.8326,0.00313988
00.53472224,AA,AP,823955.3125,-1714801.3750,1.19983408,-124.7566,0.00424074
00.53472224,AP,PV,-4435451392.0000,-4547569152.0000,0.12910983,124.6757,0.03784893
00.53749998,AA,PV,-4435131392.0000,-4549938688.0000,0.13157149,13.6918,0.00350328
00.53749998,AA,AP,823752.0625,-1714672.5000,1.19953882,-124.7499,0.00443542
00.53749998,AP,PV,-4435964416.0000,-4548236288.0000,0.13716982,107.6873,0.03861128
00.54027776,AA,PV,-4435667968.0000,-4550640128.0000,0.13162971,14.2384,0.00336917
00.54027776,AA,AP,823548.3750,-1714543.6250,1.19970086,-124.7564,0.00445259
00.54027776,AP,PV,-4436505088.0000,-4548942848.0000,0.13370229,132.5192,0.03605477
00.54305555,AA,PV,-4436207616.0000,-4551348224.0000,0.13604576,12.5811,0.00332654
00.54305555,AA,AP,823344.3125,-1714414.7500,1.19982800,-124.7323,0.00441382
00.54305555,AP,PV,-4437028352.0000,-4549630464.0000,0.14511630,133.3489,0.03789809
00.54583333,AA,PV,-4436722176.0000,-4552026112.0000,0.13505330,14.0950,0.00367611
00.54583333,AA,AP,823139.7500,-1714285.8750,1.19973073,-124.7662,0.00439904
00.54583333,AP,PV,-4437557760.0000,-4550328320.0000,0.14231495,134.0287,0.03341641
00.54861112,AA,AP,822937.8750,-1714159.1250,1.19988592,-124.7827,0.00475618
00.54861112,AA,PV,-4437247488.0000,-4552721408.0000,0.13174850,9.7890,0.00381957
00.54861112,AP,PV,-4438076416.0000,-4551015424.0000,0.13828985,135.8943,0.03481405
00.55138890,AA,PV,-4437774848.0000,-4553422848.0000,0.15954136,13.8837,0.00448422
00.55138890,AA,AP,822729.3750,-1714028.3750,1.19978075,-124.8004,0.00469718
00.55138890,AP,PV,-4438615552.0000,-4551733248.0000,0.16625796,123.5151,0.03061665
00.55416664,AA,AP,822524.9375,-1713900.5000,1.19981251,-124.7742,0.00523434
00.55416664,AA,PV,-4438292480.0000,-4554115072.0000,0.13997691,12.8981,0.00405213
00.55416664,AP,PV,-4439136256.0000,-4552429056.0000,0.14888413,116.5559,0.03639254
00.55694443,AA,AP,822315.1250,-1713769.7500,1.19967285,-124.8556,0.00489648
00.55694443,AA,PV,-4438814720.0000,-4554816512.0000,0.11618779,12.1827,0.00317615
00.55694443,AP,PV,-4439635456.0000,-4553100288.0000,0.11336004,131.9012,0.04348117
00.55972221,AA,AP,822130.8125,-1713655.0000,1.19973050,-124.8173,0.00709974
