#SRC:M87,DATE(MJD):57849,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
00.86805555,AA,PV,-4435681280.0000,-4550657536.0000,0.11507094,9.6646,0.00433698
00.86805555,AA,AP,823539.0000,-1714537.6250,1.10001429,46.4412,0.00478737
00.86805555,AP,PV,-4436521472.0000,-4548964352.0000,0.12206572,-32.6707,0.03243737
00.87083334,AA,AP,823334.8750,-1714408.7500,1.10006981,46.4056,0.00494760
00.87083334,AA,PV,-4436229632.0000,-4551376384.0000,0.13014745,11.2853,0.00425004
00.87083334,AP,PV,-4437055488.0000,-4549665792.0000,0.13407245,-39.5743,0.03052911
00.87361112,AA,PV,-4436746240.0000,-4552058368.0000,0.09645721,11.4296,0.00320083
00.87361112,AA,AP,823130.3125,-1714280.0000,1.10009922,46.4053,0.00469742
00.87361112,AP,PV,-4437565440.0000,-4550338560.0000,0.06501896,-46.2775,0.04156666
00.87638891,AA,PV,-4437272576.0000,-4552754688.0000,0.12007368,11.2367,0.00369724
00.87638891,AA,AP,822925.3125,-1714151.2500,1.10016318,46.4605,0.00436095
00.87638891,AP,PV,-4438096896.0000,-4551042560.0000,0.11393196,-38.8222,0.03335382
00.87916669,AA,AP,822725.2500,-1714025.8750,1.09989215,46.4693,0.00460175
00.87916669,AA,PV,-4437808128.0000,-4553467392.0000,0.11666269,11.8224,0.00382094
00.87916669,AP,PV,-4438624768.0000,-4551745536.0000,0.12646365,-41.6940,0.03257421
00.88194448,AA,AP,822525.6250,-1713901.0000,1.10001076,46.4246,0.00497068
00.88194448,AA,PV,-4438321664.0000,-4554153984.0000,0.14597888,11.6226,0.00464720
00.88194448,AP,PV,-4439139840.0000,-4552434176.0000,0.14763126,-49.0805,0.02842780
00.88472226,AA,PV,-4438828544.0000,-4554834432.0000,0.09147909,13.2712,0.00552291
00.88472226,AP,PV,-4439665664.0000,-4553140736.0000,0.09977545,-32.1786,0.02183663
00.88749996,AA,AP,822009.8125,-1713579.7500,1.09933983,46.3268,0.01527904
00.88749996,AA,PV,-4439353344.0000,-4555543040.0000,0.10135363,9.6190,0.00456261
00.88749996,AP,PV,-4440173056.0000,-4553825792.0000,0.10620772,-47.7273,0.03158629
00.89027774,AA,PV,-4439820288.0000,-4556175872.0000,0.07231838,7.8912,0.00483156
00.89027774,AP,PV,-4440687104.0000,-4554523136.0000,0.08146746,-23.1798,0.02849837
00.89305553,AA,AP,821598.7500,-1713325.1250,1.09986221,46.4145,0.01180935
00.89305553,AA,PV,-4440400384.0000,-4556965888.0000,0.11697009,11.3169,0.00727428
00.89305553,AP,PV,-4441197568.0000,-4555219456.0000,0.11106709,-44.6584,0.02122167
00.89583331,AA,PV,-4440878592.0000,-4557620736.0000,0.13783499,12.4080,0.00433907
00.89583331,AA,AP,821478.0625,-1713250.6250,1.09997321,46.5346,0.00448906
00.89583331,AP,PV,-4441699328.0000,-4555906048.0000,0.14187168,-33.7860,0.03062293
00.89861110,AA,PV,-4441392640.0000,-4558327296.0000,0.10319752,13.0603,0.00336970
00.89861110,AA,AP,821269.5625,-1713122.1250,1.10013365,46.7684,0.00458833
00.89861110,AP,PV,-4442210304.0000,-4556609024.0000,0.10114531,-13.8861,0.03771960
00.90138888,AA,AP,821069.0000,-1712998.7500,1.10003639,46.5811,0.00531756
00.90138888,AA,PV,-4441882624.0000,-4559004672.0000,0.13874336,12.1900,0.00490061
00.90138888,AP,PV,-4442720256.0000,-4557315072.0000,0.14436418,-40.3502,0.02749013
00.90416667,AA,PV,-4442385408.0000,-4559702528.0000,0.10487996,14.5702,0.00401775
00.90416667,AA,AP,820847.3750,-1712862.7500,1.09988130,46.5419,0.00476791
00.90416667,AP,PV,-4443223040.0000,-4558013440.0000,0.09601820,-28.1727,0.03360995
00.90694445,AA,PV,-4442882560.0000,-4560396288.0000,0.10123409,12.2326,0.00349824
00.90694445,AA,AP,820641.4375,-1712736.7500,1.09991249,46.5109,0.00462754
00.90694445,AP,PV,-4443711488.0000,-4558694912.0000,0.10556448,-32.3137,0.03581095
00.90972224,AA,PV,-4443370496.0000,-4561079808.0000,0.13259419,13.2608,0.00453250
00.90972224,AA,AP,820431.5625,-1712608.5000,1.10008030,46.6359,0.00476772
00.90972224,AA,LM,1192004096.0000,-3820453632.0000,0.05628618,-114.6853,0.00574654
00.90972224,AP,LM,1191216256.0000,-3818736896.0000,0.13000591,-159.8222,0.04207713
00.90972224,AP,PV,-4444206080.0000,-4559389184.0000,0.11930157,-44.9308,0.03028080
00.90972224,LM,PV,-5635383296.0000,-740648256.0000,0.06922604,-168.9197,0.03436489
00.91250002,AA,AP,820283.7500,-1712518.3750,1.10016126,46.5808,0.00886072
00.91250002,AA,PV,-4443865600.0000,-4561777664.0000,0.13248779,12.1502,0.00494105
00.91250002,AA,LM,1193452672.0000,-3820268032.0000,0.03041351,-129.1432,0.00613374
00.91250002,AP,PV,-4444724224.0000,-4560119296.0000,0.14735352,-31.4408,0.03279165
00.91250002,AP,LM,1192671232.0000,-3818550528.0000,0.01960838,-80.7498,0.04129424
00.91250002,LM,PV,-5637305856.0000,-741517952.0000,0.04271447,-155.5158,0.03577631
00.91527781,AA,AP,819996.6875,-1712343.8750,1.09999446,46.6790,0.00495125
00.91527781,AA,LM,1194907904.0000,-3820081152.0000,0.02107218,-113.6666,0.00443154
00.91527781,AA,PV,-4444371456.0000,-4562493440.0000,0.11240687,12.6332,0.00344551
00.91527781,AP,PV,-4445193728.0000,-4560784896.0000,0.11498185,-55.0432,0.03811655
00.91527781,AP,LM,1194097536.0000,-3818367488.0000,0.11056338,-114.3695,0.04803941
00.91527781,LM,PV,-5639226880.0000,-742388992.0000,0.01358856,-122.4822,0.03735954
00.91805559,AA,PV,-4444869632.0000,-4563203072.0000,0.12769576,10.1868,0.00484708
00.91805559,AA,AP,819797.8125,-1712223.3750,1.09987460,46.7410,0.00462656
00.91805559,AA,LM,1196362496.0000,-3819894016.0000,0.05066893,-117.0844,0.00584230
00.91805559,AP,PV,-4445683712.0000,-4561482752.0000,0.12539492,-70.5160,0.02750083
00.91805559,AP,LM,1195537792.0000,-3818182400.0000,0.07865712,170.4365,0.03532707
00.91805559,LM,PV,-5641222656.0000,-743295040.0000,0.06575385,-159.2377,0.03415729
00.92083329,AA,PV,-4445342208.0000,-4563878400.0000,0.12422911,15.0920,0.00412044
00.92083329,AA,AP,819585.8125,-1712095.1250,1.09994064,46.7435,0.00436200
00.92083329,AA,LM,1197816320.0000,-3819706624.0000,0.05238202,-116.8264,0.00495951
00.92083329,AP,LM,1197012608.0000,-3817992704.0000,0.06821454,149.3438,0.04091739
00.92083329,AP,PV,-4446166016.0000,-4562172416.0000,0.13324927,-34.2859,0.02990408
00.92083329,LM,PV,-5643130368.0000,-744163200.0000,0.04163748,-106.3820,0.03482853
00.92361107,AA,PV,-4445821440.0000,-4564567552.0000,0.08781255,11.8489,0.00288047
00.92361107,AA,AP,819373.3750,-1711966.8750,1.10008159,46.8014,0.00441258
00.92361107,AA,LM,1199269632.0000,-3819519232.0000,0.03019522,-119.3823,0.00361048
00.92361107,AP,PV,-4446659584.0000,-4562882048.0000,0.09149218,-35.1808,0.04427204
00.92361107,AP,LM,1198450304.0000,-3817807104.0000,0.02008389,5.8513,0.05324174
00.92361107,LM,PV,-5645155328.0000,-745086336.0000,0.06812933,-118.8219,0.03720040
00.92638886,AA,PV,-4446305280.0000,-4565265408.0000,0.11922998,11.5711,0.00384489
00.92638886,AA,AP,819160.5625,-1711838.6250,1.10000033,46.6874,0.00443278
00.92638886,AA,LM,1200722304.0000,-3819331328.0000,0.05446733,-117.4203,0.00482964
00.92638886,AP,LM,1199903104.0000,-3817619712.0000,0.09929451,-141.2203,0.04351087
00.92638886,AP,PV,-4447135744.0000,-4563570176.0000,0.12354335,-39.2760,0.03244289
